object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Concrette_Paving259",StaticMeshActor,22647.54,-2227.602,97.14021,0,-177.4792,0,15,15,15,,
"Concrette_Paving260",StaticMeshActor,22676.32,-2880.753,106.5322,0,-177.4792,0,15,15,15,,
"Concrette_Paving412",StaticMeshActor,25752.1,-4494.039,911.9252,-0.000122,-90.00021,-270,5.636918,5.299277,7.175531,,
"Concrette_Paving413",StaticMeshActor,25752.1,-4494.039,1016.119,0.0002365112,-270,-90.00024,5.636918,5.299277,7.175531,,
"Crater5",StaticMeshActor,46379.64,-5392.769,2295.653,0,67.30746,0,38.842,26.5256,79.47869,,
"Globe_chain_47",StaticMeshActor,33100,-6200,5580.838,,,,68.29745,68.29745,68.29745,,
"Globe_chain_48",StaticMeshActor,33100,-6200,6539.778,0,-6.1E-05,0,51.97557,51.97557,51.97557,,
"Globe_chain_49",StaticMeshActor,33100,-6200,8045.221,0,112.5002,0,51.97557,51.97557,51.97557,,
"Globe_chain_50",StaticMeshActor,33100,-6200,9568.816,0,202.5003,0,51.97557,51.97557,51.97557,,
"Globe_chain_51",StaticMeshActor,33100,-6200,11085,0,112.5001,0,51.97557,51.97557,51.97557,,
"Globe_chain_52",StaticMeshActor,33100,-6199.995,12601.31,0,-11.25,0,51.97557,51.97557,51.97557,,
"Globe_chain_53",StaticMeshActor,33100,-6199.995,14124.91,0,78.7501,0,51.97557,51.97557,51.97557,,
"Globe_chain_54",StaticMeshActor,33213.06,-5204.337,19424.81,-6.222318,9.391246,-146.7617,11,11,11,,
"Lego_Brick_02_No_Bottom118",StaticMeshActor,20430.26,-3828.788,1520.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom119",StaticMeshActor,20430.26,-5428.788,1520.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom120",StaticMeshActor,20430.26,-6628.788,1520.126,0,-270.0002,0,8,8,8,,
"Lego_Brick_02_No_Bottom121",StaticMeshActor,20628.35,-3437.406,1299.708,0,-270.0002,0,4,4,4,,
"Lego_Brick_02_No_Bottom125",StaticMeshActor,20430.26,-4628.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom126",StaticMeshActor,20430.27,-1828.788,1520.126,0,-360.0003,0,8,8,8,,
"Lego_Brick_02_No_Bottom127",StaticMeshActor,20430.26,-628.7878,1520.126,0,-450.0003,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom128",StaticMeshActor,20430.26,-3028.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom129",StaticMeshActor,20430.26,-6228.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom130",StaticMeshActor,20430.26,-1828.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Metalset1_SteelPoleSquare150",StaticMeshActor,30675.99,-2973.066,86.38498,0,-22.55041,0,3.494614,3.980913,4.412642,,
"Metalset1_SteelPoleSquare151",StaticMeshActor,31247.19,-1179.476,820.8965,0,-22.55041,0,9.477489,12.48749,9.23736,,
"Rocket2",StaticMeshActor,43238.86,-1807.416,914.4842,-39.99937,180.0001,180,100,100,100,,
"Rocket5",StaticMeshActor,51278.86,-1797.416,1764.484,-39.99937,180.0001,180,100,100,100,,
"Rocket6",StaticMeshActor,54476.12,-10112.6,3166.573,-39.99937,180.0001,180,100,100,100,,
"Rocket7",StaticMeshActor,45908.43,-5215.051,3120.198,-39.99871,167.7108,180,100,100,100,,
"Simple_rock_64",StaticMeshActor,29007.84,-5465.356,544.1194,0,-278.5951,0,10.45824,8.52767,13.25294,,
"Simple_rock_95",StaticMeshActor,29492.56,-6919.216,619.9979,0,-278.5951,0,9.932796,9.33122,11.6878,,
"SM_AssetPlatform4",StaticMeshActor,5229.533,-4829.931,43.30795,,,,0.162397,0.162397,1,,
"SM_Bed4",StaticMeshActor,-4418.577,-4365.453,609.1243,2.359842,12.36261,-2.249952,1.5,1.5,2.71599,,
"SM_Paintbrush_01g2",StaticMeshActor,5236.072,-4833.782,60.1382,0,0,67.49996,1.5,1.5,1.5,,
"WoodenPart373",StaticMeshActor,-4590.866,-4425.13,753.5767,1.025258,-232.2894,183.0951,0.254467,0.33243,1,,
"WoodenPart374",StaticMeshActor,-4598.93,-4429.81,684.8453,1.025265,-232.2891,273.0954,0.254467,1.347697,1,,
"WoodenPart375",StaticMeshActor,-4596.585,-4426.873,617.4147,1.025258,-232.2892,183.0951,1.635469,0.667945,1.129946,,
