object_name,object_class,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,scale_x,scale_y,scale_z,spawns,spawncount
"Cartoon_plank_87",StaticMeshActor,12171.2,-1842.988,1951.03,,,,2,2,2,,
"Cartoon_plank_91",StaticMeshActor,11371.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_92",StaticMeshActor,11771.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_94",StaticMeshActor,12571.2,-1242.988,1951.03,,,,2,2,2,,
"Cartoon_plank_97",StaticMeshActor,11271.2,-1542.988,1951.03,0,90.00001,0,2,2,2,,
"Charred_branch65",StaticMeshActor,38062.16,3258.933,4.495344,45.0005,-89.61489,-90.38469,3.804877,3.888302,3.786895,,
"Concrette_Paving100",StaticMeshActor,24275.38,-1206.95,1281.424,3.365711,-439.3641,-35.34024,7.802279,7.927696,10.67775,,
"Concrette_Paving258",StaticMeshActor,22662.86,-2574.466,69.35487,0,-177.4792,0,7.876217,7.876217,7.876217,,
"Concrette_Paving259",StaticMeshActor,22647.54,-2227.602,97.14021,0,-177.4792,0,15,15,15,,
"Concrette_Paving260",StaticMeshActor,22676.32,-2880.753,106.5322,0,-177.4792,0,15,15,15,,
"Concrette_Paving407_28",StaticMeshActor,23343.36,-1387.477,904.4838,3.365719,-439.3636,-37.26652,7.802279,7.927696,10.67775,,
"Concrette_Paving412",StaticMeshActor,25752.1,-4494.039,911.9252,-0.000122,-90.00021,-270,5.636918,5.299277,7.175531,,
"Concrette_Paving413",StaticMeshActor,25752.1,-4494.039,1016.119,0.0002365112,-270,-90.00024,5.636918,5.299277,7.175531,,
"Concrette_Paving414",StaticMeshActor,28186.35,-3148.781,455.3697,0.000225,-341.5357,-1.647093,20.68054,20.80595,23.55602,,
"Concrette_Paving415",StaticMeshActor,27638.12,-4132.299,860.3878,1.779405,-206.076,180.8652,3.981163,5.268516,3.910375,,
"Concrette_Paving416",StaticMeshActor,27626.72,-4126.234,420.0717,1.564421,-269.7763,-0.5152842,20.68054,20.80595,23.55602,,
"Concrette_Paving417",StaticMeshActor,26892.74,-5261.662,836.369,2.248013,-261.1273,179.4169,3.981163,5.268516,3.910375,,
"Concrette_Paving418",StaticMeshActor,26879.63,-5247.01,396.303,0.474705,-324.7956,-1.577227,20.68054,20.80595,23.55602,,
"Concrette_Paving419",StaticMeshActor,23205.32,-4043.267,826.3178,2.053384,-221.7438,180.5096,3.981163,5.268516,3.910375,,
"Concrette_Paving420",StaticMeshActor,23191.9,-4033.981,352.9734,1.367165,-285.4423,-0.9185975,20.68054,20.80595,23.55602,,
"Concrette_Paving421",StaticMeshActor,25737.38,-5345.839,743.5809,2.248013,-261.1273,179.4169,3.981163,5.268516,3.910375,,
"Concrette_Paving422",StaticMeshActor,25724.26,-5331.188,303.5149,0.474705,-324.7956,-1.577227,20.68054,20.80595,23.55602,,
"Concrette_Paving423",StaticMeshActor,24086.57,-3304.146,792.9416,2.053384,-221.7438,180.5096,3.981163,5.268516,3.910375,,
"Concrette_Paving424",StaticMeshActor,24073.16,-3294.858,319.5975,1.367165,-285.4423,-0.918597,20.68054,20.80595,23.55602,,
"Concrette_Paving425",StaticMeshActor,24470.21,-5482.076,751.4014,2.248013,-261.1273,179.4169,3.981163,5.268516,3.910375,,
"Concrette_Paving426",StaticMeshActor,24457.09,-5467.424,311.3355,0.474705,-324.7956,-1.577227,20.68054,20.80595,23.55602,,
"Concrette_Paving427",StaticMeshActor,32608.18,-5796.718,399.6796,-5.937683,-195.3183,148.8091,7.132791,11.0086,3.910375,,
"Concrette_Paving428",StaticMeshActor,32575.23,-5960.723,-37.88307,-20.4644,-253.0589,-12.28407,20.68054,20.80595,23.55602,,
"Concrette_Paving429",StaticMeshActor,45188.1,-10964.29,729.4185,0.08850559,-174.8548,218.0688,12.38651,16.26232,9.164095,,
"Concrette_Paving430",StaticMeshActor,45125.24,-10643.31,424.0998,32.79499,-224.837,25.14833,20.68054,20.80595,23.55602,,
"Concrette_Paving431",StaticMeshActor,24636.36,-3378.093,427.8551,8.413406,-275.7474,142.9915,5.626607,8.531557,3.910375,,
"Concrette_Paving432",StaticMeshActor,24400.54,-3294.858,22.2572,-27.95417,-329.8669,-25.88375,20.68054,20.80595,23.55602,,
"Concrette_Paving91",StaticMeshActor,25361.1,-4339.061,80.86041,4.098113E-05,-366.3046,179.9998,18.51443,15.92751,18.17061,,
"Concrette_Paving92",StaticMeshActor,23806.66,-3038.111,761.0139,0.0001912453,-341.5357,177.6566,6.935765,11.08705,6.591943,,
"Concrette_Paving93",StaticMeshActor,23423.84,-1891.629,807.8854,0.0001912453,-341.5357,177.8637,6.935765,10.93747,8.298809,,
"Concrette_Paving94",StaticMeshActor,23617.06,-2470.243,764.1652,0.000191,-341.5357,177.6566,6.935765,11.08705,6.591943,,
"Concrette_Paving95",StaticMeshActor,23651.11,-2572.344,580.1104,0.0002253962,-341.5357,-1.647093,7.802279,7.927696,10.67775,,
"Concrette_Paving96",StaticMeshActor,23571.54,-2333.984,602.1832,1.168625,-296.3555,-1.160774,7.802279,7.927696,10.67775,,
"Concrette_Paving97",StaticMeshActor,23776.53,-1307.932,1159.741,3.365796,-439.3636,143.9628,6.935765,11.08705,6.591943,,
"Concrette_Paving98_31",StaticMeshActor,28198.31,-3165.942,895.3776,2.100213,-277.8843,178.9603,3.981163,5.268516,3.910375,,
"Concrette_Paving99",StaticMeshActor,24260.75,-1197.016,1493.902,-1.06319,-436.1458,144.0274,6.935765,11.08705,6.591943,,
"Crater5",StaticMeshActor,46379.64,-5392.769,2295.653,0,67.30746,0,38.842,26.5256,79.47869,,
"Globe_chain_12",StaticMeshActor,34955.4,-9349.193,-1422.742,-0.7355435,57.38934,57.49496,51.97557,51.97557,51.97557,,
"Globe_chain_14",StaticMeshActor,34800.3,-10187.36,-1398.13,-57.26863,184.7191,-36.81921,51.97557,51.97557,51.97557,,
"Globe_chain_16",StaticMeshActor,36338.29,-10317.78,1282.286,2.716762,243.0042,-94.81367,51.97557,51.97557,51.97557,,
"Globe_chain_3",StaticMeshActor,33657.98,-7082.286,-3270.029,,,,68.29745,68.29745,68.29745,,
"Globe_chain_4",StaticMeshActor,33514.99,-10519.87,1551.367,14.36259,4.241628,104.5003,51.97557,51.97557,51.97557,,
"Globe_chain_5",StaticMeshActor,33657.98,-10008,1253.91,0,-6.099993E-05,101.2502,51.97557,51.97557,51.97557,,
"Lego_Brick_02_No_Bottom118",StaticMeshActor,20430.26,-3828.788,1520.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom119",StaticMeshActor,20430.26,-5428.788,1520.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom120",StaticMeshActor,20430.26,-6628.788,1520.126,0,-270.0002,0,8,8,8,,
"Lego_Brick_02_No_Bottom121",StaticMeshActor,20628.35,-3437.406,1299.708,0,-270.0002,0,4,4,4,,
"Lego_Brick_02_No_Bottom125",StaticMeshActor,20430.26,-4628.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom126",StaticMeshActor,20430.27,-1828.788,1520.126,0,-360.0003,0,8,8,8,,
"Lego_Brick_02_No_Bottom127",StaticMeshActor,20430.26,-628.7878,1520.126,0,-450.0003,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom128",StaticMeshActor,20430.26,-3028.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom129",StaticMeshActor,20430.26,-6228.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Lego_Brick_02_No_Bottom130",StaticMeshActor,20430.26,-1828.788,2000.126,0,-270.0002,0,8,8.001,8,,
"Metalset1_SteelPoleSquare150",StaticMeshActor,30675.99,-2973.066,86.38498,0,-22.55041,0,3.494614,3.980913,4.412642,,
"Metalset1_SteelPoleSquare151",StaticMeshActor,31247.19,-1179.476,820.8965,0,-22.55041,0,9.477489,12.48749,9.23736,,
"Rocket2",StaticMeshActor,43238.86,-1807.416,914.4842,-39.99937,180.0001,180,100,100,100,,
"Rocket5",StaticMeshActor,51278.86,-1797.416,1764.484,-39.99937,180.0001,180,100,100,100,,
"Rocket6",StaticMeshActor,54476.12,-10112.6,3166.573,-39.99937,180.0001,180,100,100,100,,
"Rocket7",StaticMeshActor,45908.43,-5215.051,3120.198,-39.99871,167.7108,180,100,100,100,,
"Simple_rock_169",StaticMeshActor,30167.7,-4954.653,854.9906,-16.26025,322.9597,1.336957E-05,5,5,5,,
"Simple_rock_64",StaticMeshActor,28976.11,-5474.725,472.5873,9.621551,-282.672,-23.09455,10.45824,8.52767,13.25294,,
"Simple_rock_95",StaticMeshActor,29492.56,-6919.216,619.9979,17.77447,-281.1817,-2.982213,9.932796,9.33122,11.6878,,
"SM_AssetPlatform4",StaticMeshActor,5231.113,-4829.989,43.30795,,,,0.162397,0.162397,1,,
"SM_Bed4",StaticMeshActor,-4418.577,-4365.453,609.1243,2.359842,12.36261,-2.249952,1.5,1.5,2.71599,,
"SM_column_b120",StaticMeshActor,-5441.424,-9589.451,-816.3876,-35.9819,175.3676,2.368072E-06,8,8,8,,
"SM_column_b121",StaticMeshActor,-1071.569,-14263.23,-1223.991,-10.11536,294.5693,-6.846629,2,2,2,,
"SM_Paintbrush_01g2",StaticMeshActor,5237.652,-4833.839,60.1382,0,0,67.49996,1.5,1.5,1.5,,
"WoodenPart373",StaticMeshActor,-4590.866,-4425.13,753.5767,1.025258,-232.2894,183.0951,0.254467,0.33243,1,,
"WoodenPart374",StaticMeshActor,-4598.93,-4429.81,684.8453,1.025265,-232.2891,273.0954,0.254467,1.347697,1,,
"WoodenPart375",StaticMeshActor,-4596.585,-4426.873,617.4147,1.025258,-232.2892,183.0951,1.635469,0.667945,1.129946,,
